milhas_por_ano,ano_do_modelo,preco,vendido
18936,2004,62230.4,no
23056,2003,50591.75,yes
9996,2007,78087.41,no
12779,2000,83732.31,no
7623,2012,61906.32,no
6989,2003,95952.92,no
27491,2005,72069.9,no
8658,2005,66619.23,yes
9253,2000,78065.76,no
8944,2001,86564.11,yes
12603,2008,82257.03,no
11671,2017,46540.77,yes
19672,2006,89464.29,yes
10298,2003,85739.83,yes
11477,2002,35635.77,yes
15804,2004,70027.78,no
9678,2006,107864.46,yes
18211,2007,45889.31,yes
10593,2001,81374.29,no
17424,2006,37903.01,yes
16606,2003,87589.48,no
7186,2005,80688.45,no
19069,1999,31148.28,yes
8009,2001,47527.45,yes
9806,2009,76155.02,yes
12908,2002,103851.82,no
18352,2002,60662.73,no
32962,2003,74588.01,no
17449,1998,89618.05,no
6810,2005,86767.2,no
15308,1998,8656.62,yes
27775,2000,62465.82,no
10871,2011,55904.94,no
21062,2008,68682.87,no
11188,2003,61094.55,no
10617,2003,79713.49,no
14466,1998,38889.12,yes
11851,1998,16103.11,yes
10805,2005,39144.32,yes
12056,2006,67237.3,yes
16919,2004,101684.74,yes
9258,2004,109570.45,yes
8239,2004,68375.09,yes
12749,2010,50590.95,yes
23926,2010,66511.28,no
22178,2000,100891.62,yes
13633,1998,65629.49,no
16109,2008,67087.94,no
17793,2006,66739.93,no
17056,1998,112401.24,yes
15974,2009,88780.08,no
8297,2007,107459.85,yes
13538,2004,61221.4,no
8285,2006,64608.92,no
11733,1998,33085.01,yes
11765,2002,32364.7,yes
9572,2008,97450.99,no
8782,2010,85915.8,yes
18953,2000,21875.03,yes
19812,2007,29753.73,yes
11060,2004,49322.32,yes
10712,2006,38929.43,yes
10476,2008,88344.49,no
12925,2001,50993.61,yes
16113,2001,108431.82,yes
9002,2006,109366.95,yes
8594,2011,66830.31,no
17809,1999,19256.89,yes
11455,2000,99639.27,no
19707,2005,79821.2,no
22490,2004,43309.21,yes
21869,1998,15993.53,yes
15473,2009,85557.73,yes
19563,2002,74030.33,no
7543,2006,23720.79,yes
10844,2005,64109.07,yes
15549,2006,61512.89,no
14596,2006,59013.2,yes
16597,2001,43692.58,yes
12902,1999,53407.9,yes
11028,2000,15026.17,yes
7779,1999,48704.47,yes
15328,2014,46464.72,yes
12254,2000,32131.38,yes
19387,2000,90856.27,no
18931,2009,59903.85,yes
19805,1999,12750.46,yes
5459,2001,67221.52,no
15525,2010,53568.3,yes
19042,2006,75782.56,no
14020,1999,105550.24,yes
13191,2002,104576.22,yes
15231,2000,71150.16,no
25333,1998,46145.66,yes
9609,2001,92063.43,no
17955,2006,45816.73,yes
8794,2008,82026.76,no
7795,2002,63996.42,yes
14574,2001,94988.78,no
13559,2006,72820.99,yes
10286,2016,50187.45,yes
21240,2006,46056.04,yes
30695,2011,61422.59,no
18631,2006,43086.04,yes
10362,2005,77073.85,yes
9723,1998,59053.69,yes
9060,2001,61793.89,no
9649,2011,72883.76,yes
15392,1998,104618.52,yes
8207,2001,71925.95,yes
11424,2003,51372.86,yes
4955,2015,87816.38,no
22084,2010,107326.14,yes
9584,1999,52126.51,yes
13674,2013,86419.59,no
9326,1998,94408.0,no
18616,1999,67100.16,no
7603,2001,70463.86,no
11905,2010,60719.9,yes
18512,2008,42479.42,yes
10879,2007,102377.94,yes
20020,1998,20136.96,yes
15741,2006,95604.16,no
9696,1998,57373.37,yes
25375,2000,63864.37,no
10844,2011,104136.9,no
13860,2007,27233.62,yes
17790,2002,79527.59,no
13607,2000,85173.52,yes
14438,2008,51694.47,yes
19356,2011,69936.33,no
10671,2003,63790.1,yes
16531,2002,33556.33,yes
19984,1998,42185.34,yes
9093,2007,50393.19,yes
10033,2007,72671.53,yes
7190,2008,65528.35,yes
10073,2012,78887.55,no
11384,2002,49411.54,yes
13140,2009,112520.86,yes
12561,2001,58732.55,yes
13133,2006,106697.19,yes
8327,2000,104447.32,no
13234,2013,106086.24,no
18869,2006,44066.84,yes
12424,2006,27377.31,yes
15634,2000,74919.0,no
18430,2004,22852.8,yes
17886,2010,86863.53,no
18879,2009,68938.31,no
20484,2013,47422.31,no
28674,2003,110754.26,yes
17337,2012,88160.43,no
20821,2003,65058.28,no
13248,2007,38001.03,yes
15791,2007,66916.38,no
15163,2003,106605.6,no
22800,1999,87712.45,no
20050,1999,83602.25,no
10556,2007,37104.34,yes
19228,2001,30669.67,yes
6418,2005,73158.77,no
22412,1998,75329.32,no
11202,2004,107419.82,no
10033,2004,72173.1,no
9578,1998,51224.27,yes
11862,1999,41795.19,yes
23126,2008,44180.81,yes
9801,2002,57375.69,yes
24120,2005,73710.31,no
14125,2005,25787.57,yes
12697,2003,84348.31,no
20262,2001,24144.02,yes
18062,2007,74475.01,no
22926,1999,25653.68,yes
10476,2007,81787.06,yes
10332,2010,87995.95,no
19757,1998,61876.13,no
21017,2000,102345.62,yes
12631,2001,79573.85,yes
30121,2005,108376.37,yes
13853,2000,23422.05,yes
12149,2012,88157.74,yes
11330,2009,28435.21,yes
24110,2007,59014.9,yes
10986,2005,70132.95,yes
18769,1999,77703.7,no
7798,2008,93763.92,no
23120,1998,52260.19,yes
14018,1999,86281.07,no
14492,2006,108064.93,yes
9111,2010,82242.23,no
25911,2007,40188.9,yes
11479,2003,88719.42,yes
13659,2012,70626.97,no
15409,2013,44108.1,no
13256,2004,92664.67,no
17004,2000,89654.95,no
12280,2001,75526.23,yes
17865,2015,37267.21,yes
9945,2000,58148.64,yes
14779,2008,61378.3,yes
26585,1998,30760.48,yes
15781,2011,78119.21,no
14415,2001,35013.98,yes
19089,2005,43601.14,no
18735,1999,26612.05,yes
12398,2003,34282.87,yes
9840,1999,95119.73,yes
17268,1998,44635.4,yes
24271,2007,51640.71,no
6854,2000,27339.52,yes
14152,2002,91002.81,no
11526,2002,40878.9,no
22638,2002,67486.39,no
14707,2007,47440.11,yes
11636,2001,77815.9,no
23204,1998,62292.63,no
9592,2001,78177.21,no
15111,1999,25542.41,yes
16024,1999,85977.09,no
12833,2006,65570.2,yes
16893,2005,44856.62,yes
14893,1999,64143.0,yes
22826,2001,68175.98,no
10768,2002,91800.03,no
15931,1998,100297.78,yes
12128,2011,54715.04,yes
19170,2013,60374.22,no
7327,2015,98027.27,no
25773,1998,11416.17,yes
15713,1998,88519.58,no
13308,1999,74798.26,no
13147,2014,109837.58,yes
11048,2008,46194.44,yes
11570,1998,68188.36,yes
14257,2004,75434.69,no
23875,2000,69466.06,no
17668,1998,74024.1,no
15216,2014,84099.13,no
17521,2002,79693.87,no
5700,2015,71074.31,yes
8435,2005,86963.82,no
12316,2000,100119.55,yes
23495,1999,54265.34,yes
4928,2002,49042.0,yes
21198,1998,62705.78,no
15942,1998,14528.67,yes
11833,2001,36305.51,yes
8214,1998,46403.55,yes
19461,2004,80702.38,no
11850,2006,54526.09,no
25822,2012,80649.49,no
15505,2014,113697.8,no
9366,2000,56380.69,yes
9995,1999,100483.02,no
14416,2007,58117.94,yes
14153,2000,75816.58,no
13613,2009,105529.34,yes
12801,2002,82178.31,yes
16342,2012,100740.88,no
8627,2003,37525.67,yes
15327,2008,103732.36,yes
23539,2015,115775.86,yes
11149,1998,109594.28,yes
21002,2008,56399.44,yes
8710,2010,89961.63,yes
17400,2012,42688.93,yes
18423,1999,88814.32,no
9078,2012,62788.34,no
12511,2011,99906.11,no
14879,2000,60274.03,yes
10163,2012,100516.65,yes
12900,2007,50134.22,yes
9205,2000,36914.03,yes
9909,2003,56834.07,yes
19621,2004,86814.17,no
8437,2015,65518.74,yes
9371,1999,55370.79,yes
10472,2004,35237.53,yes
9328,2005,24999.28,yes
20994,2006,26917.29,yes
16781,2010,70000.97,no
13674,2006,45296.09,yes
22390,2002,80577.93,yes
20373,2010,80447.56,no
31928,2005,62286.88,no
7371,2001,51401.75,yes
19939,2002,40847.7,yes
7265,1999,62511.74,no
15805,2012,72960.62,no
13464,2005,92120.57,no
9675,2011,81875.52,yes
15622,2011,94965.04,no
10199,2000,42050.2,yes
18688,2004,113950.02,yes
14709,1998,36345.89,yes
18390,2005,20339.56,yes
12240,1999,59065.35,yes
12131,2001,34342.19,yes
18752,2007,49678.67,yes
13395,2007,55590.78,yes
17367,2006,43562.4,yes
10705,2000,96818.5,yes
16791,2008,89928.66,no
20066,2002,65579.33,no
8546,2006,70846.78,no
8494,2003,56787.35,yes
10151,2013,68047.15,no
20094,1998,53909.67,yes
16532,1999,15346.95,yes
14158,1998,32416.67,yes
16290,2010,61297.24,yes
15556,2004,105732.91,yes
11240,2002,92734.98,yes
3753,2000,29112.58,yes
8432,2006,94155.97,no
12020,2001,49017.6,yes
15968,1998,44563.36,no
12865,2001,49074.87,yes
19822,2004,101274.39,yes
12082,1999,72639.6,yes
9924,2002,68900.81,yes
25502,2010,86578.11,no
14714,2001,54687.74,yes
12570,2005,85781.04,yes
9524,2004,70029.9,no
15821,1999,47612.93,no
14487,2002,46317.71,no
10683,2009,67074.52,no
11238,2002,74330.17,yes
5388,2000,63425.33,no
19235,1999,17603.92,yes
16797,2005,40658.04,yes
12119,2000,49473.36,yes
14011,2010,108303.86,yes
17401,2000,62424.74,no
23879,2002,60771.6,no
16831,2005,76362.44,no
8126,2014,74699.27,no
19411,2001,41583.44,yes
21269,2001,44679.8,yes
9818,1998,69485.88,yes
20701,2002,51292.36,yes
7006,2000,96767.14,yes
19718,1998,95801.07,no
15619,2012,43497.14,yes
26738,2010,47352.67,no
20495,2003,106161.95,yes
11005,2003,27701.94,yes
17611,2008,81092.97,no
20964,2014,39064.97,yes
11895,2005,73545.52,yes
12274,2009,97685.4,yes
17614,2001,36986.14,yes
13203,1998,64177.92,no
20288,2007,75812.12,no
20071,2001,71196.56,no
7995,2000,26213.05,yes
27484,2005,68219.54,no
10112,1999,81536.27,no
29745,2006,99794.2,no
23597,2005,27500.17,yes
20953,2010,46030.51,yes
8623,2007,63316.99,no
13726,1998,25588.03,yes
10747,2013,85818.76,no
8895,2008,46031.72,yes
12490,2007,37004.88,yes
12717,2006,55172.62,yes
12422,2000,103806.02,no
10526,2007,68786.34,no
11172,2008,93914.98,yes
13415,2002,94775.64,no
17122,2008,34455.25,yes
18165,1998,29165.24,yes
13221,2002,35546.92,yes
21036,2011,66613.97,no
25499,2000,34663.65,yes
9956,2004,45936.48,no
15863,2006,40217.43,yes
10587,2012,80413.47,yes
21943,2000,106053.77,no
15038,2005,105768.45,yes
16851,2015,96269.31,no
14612,2012,101752.03,yes
4564,2008,40435.2,yes
10371,2001,38590.59,yes
9758,1998,86074.49,no
21936,2011,99263.24,no
10616,2008,95505.63,yes
22763,1999,6132.95,yes
17784,2000,13656.03,yes
15375,2004,61281.69,no
15372,2003,45764.9,no
9066,2011,46211.91,yes
17487,1999,56805.47,yes
19185,2001,92351.19,no
16266,1998,92238.76,no
23770,2006,47109.53,yes
13521,1998,87862.18,no
17656,2004,55540.79,no
12485,2010,37277.6,yes
8944,2000,45393.38,yes
10025,2013,67639.45,yes
15083,2012,72156.73,no
7498,2006,44378.4,yes
26567,2009,103497.8,yes
11252,2009,77458.97,no
9107,2000,76089.39,no
19112,1998,72919.95,no
10404,1998,41695.55,yes
18058,2004,69353.14,no
12071,1998,48364.3,yes
20242,2008,99937.82,no
17409,2010,37843.08,yes
14730,1999,60490.49,yes
17146,2003,47589.17,yes
9395,1999,99358.56,yes
18143,2008,100113.57,no
19760,2010,100295.59,yes
12097,2014,42307.87,yes
10256,2001,31630.19,yes
7838,1998,39916.6,yes
14760,2002,62238.53,no
18843,2001,43873.72,yes
8822,2001,64815.79,no
13445,2000,40899.21,yes
8850,2000,62118.82,no
13688,1998,48097.0,no
8440,1999,25695.07,yes
14329,1999,92047.21,no
14790,2000,73044.12,no
8336,2006,49208.52,no
6073,2000,108958.94,no
8805,2005,38982.18,yes
31605,2002,85563.46,no
11233,2010,65017.3,yes
9833,2001,91231.4,yes
18329,2007,40517.33,yes
16312,2010,31095.93,yes
14651,2004,16972.51,yes
10726,2002,78454.61,no
7029,1999,38127.97,yes
15121,1999,96646.66,no
15524,2010,94676.46,no
6838,2003,111296.02,yes
11406,2007,92490.04,no
14303,1999,10396.02,yes
8085,2004,34398.67,yes
7172,2011,55578.54,yes
12808,2017,103556.69,yes
13304,2005,49939.68,yes
11738,2010,68722.62,no
11722,2005,102969.49,yes
15257,1998,95493.13,no
10619,2003,59842.1,yes
10914,2000,65550.54,yes
14201,1998,84800.85,yes
19174,1999,43917.57,yes
8801,1999,50083.25,yes
8770,2002,34229.65,yes
10348,1999,9853.88,yes
18582,2010,83286.37,no
9219,2011,107966.0,no
12067,2008,67332.09,no
15647,1999,67655.38,no
23780,2005,107128.9,no
15983,2009,103560.29,yes
24355,1998,72397.03,no
21333,2001,100838.12,yes
13633,1999,49687.57,yes
9449,2006,78942.46,yes
17270,2001,68275.87,no
15132,2000,57688.66,yes
7595,2012,57112.0,no
12313,2003,80701.56,no
18726,1999,88739.49,no
15239,2002,63623.52,no
9272,1999,66690.24,no
19969,2012,87380.14,no
11175,2000,76394.06,no
8750,2004,100673.84,yes
15569,2002,82447.09,no
4816,2001,75301.05,yes
10352,1998,38596.94,yes
15979,1998,55076.13,yes
11044,2007,60093.19,no
12338,2007,68289.09,no
13477,1999,61321.17,yes
21910,2002,100087.74,yes
13085,2000,48262.51,yes
10094,2000,33638.1,yes
14582,2002,42083.54,yes
22451,2002,66728.97,no
17543,2004,27756.41,yes
15104,2001,48218.26,yes
6707,2010,50332.69,yes
15744,2006,42505.0,yes
22857,2008,100800.97,no
14356,2008,93798.87,yes
13918,1998,97353.62,yes
25072,1998,21616.95,yes
9506,2005,111425.12,yes
13848,2000,87528.64,yes
9771,2009,40709.56,no
19268,2007,74889.48,no
9598,2006,58948.69,yes
8609,2011,84686.88,no
12795,2012,42759.83,yes
21165,2005,57751.28,yes
13491,2000,67499.0,no
15674,2016,105169.43,yes
13263,1998,31187.59,yes
9302,2015,63086.35,no
13408,2015,71991.81,no
10991,2008,67827.12,yes
20863,2006,75640.71,no
12072,2011,83143.82,yes
6811,2012,52657.27,yes
7715,2005,58088.34,yes
7583,2001,31749.69,yes
22198,1999,64853.9,no
13857,2000,67311.98,no
11383,2005,99496.8,no
24083,1999,60394.48,no
12098,1998,71880.03,yes
24931,2000,31978.93,yes
23191,2003,29113.14,yes
11043,1998,108300.1,yes
10466,1999,12285.65,yes
28923,2001,102357.17,yes
33474,2001,42711.95,yes
16068,2003,96978.74,no
23800,2004,45049.25,yes
21324,1999,38324.93,yes
19221,1999,49754.56,yes
7444,2013,40855.77,yes
25066,2011,40045.27,yes
12548,2003,80378.97,no
12962,1998,53874.7,yes
8606,2005,93225.26,yes
16070,2011,107675.7,yes
18416,2006,48237.96,yes
13964,1999,95886.24,yes
21903,2003,46783.82,yes
11710,2000,51007.83,yes
16189,1998,74433.55,no
17929,2005,56792.67,yes
16784,2001,40276.27,yes
13477,1998,50082.59,yes
13780,2008,48831.1,yes
18148,2012,84477.5,no
8449,2002,45033.86,yes
17488,2001,58790.92,yes
10472,2006,100989.19,yes
12241,2006,44948.96,yes
10844,1999,42997.48,yes
9993,1999,76076.14,no
17607,2008,39873.79,yes
8838,1998,42435.56,yes
17607,2006,40648.78,no
10179,2003,78464.31,yes
13753,2001,55481.24,yes
14946,2007,78668.52,no
27632,1998,52091.3,yes
17076,2004,76457.97,no
13664,2005,19859.81,yes
12442,2006,83216.31,yes
15051,2006,77957.84,yes
10211,2017,44642.05,yes
12237,2009,87211.16,no
11868,2004,78129.98,no
21094,2010,79007.95,no
18933,1999,29810.12,yes
18374,2001,39992.69,yes
20553,1998,98603.25,no
13905,1999,77069.87,no
11463,2009,44975.36,yes
13434,2004,46333.67,no
12338,2007,37341.79,yes
20280,1998,57482.99,yes
11034,2000,94157.57,no
7417,1998,49515.97,yes
19607,2009,79621.95,no
8686,2004,27931.93,yes
15330,2004,30392.6,yes
11304,2004,43511.05,no
7810,2007,71941.48,no
7597,2003,65464.73,yes
8345,2007,44555.45,yes
11404,2012,95231.06,no
15664,2004,76754.46,no
20012,2000,30855.66,yes
28159,1999,53319.97,yes
12750,2001,65566.32,no
20453,1999,67489.25,no
19919,1998,86047.27,no
18807,2005,42968.65,yes
9361,2004,27135.32,yes
18555,2010,95011.28,no
8910,2016,41871.48,no
15343,2000,70121.55,no
17909,1999,67272.66,no
20597,2012,73867.25,no
22325,1999,76164.98,no
12592,2009,86056.23,yes
14015,2001,29659.27,yes
9499,2011,77344.72,yes
10628,2007,34706.74,yes
10651,2001,58110.37,no
14124,2003,53515.79,yes
15478,2007,52969.71,yes
13688,2008,78007.66,yes
6442,2001,69967.34,no
12759,2015,65508.22,no
11810,2007,105282.5,no
9578,2009,39955.97,yes
12474,2006,81323.87,no
21788,2008,27201.75,yes
11264,2003,95278.85,no
11084,2009,94315.51,no
13920,2002,37951.75,yes
13254,2003,96285.53,yes
9647,2000,58978.02,yes
23074,2011,66651.0,no
13646,2000,88555.52,no
12655,2010,61630.38,no
11609,2002,98328.24,yes
18546,2003,76272.15,no
11992,2000,93697.46,yes
9425,2001,91371.26,yes
16620,2000,86633.46,no
12681,2005,83877.1,no
15754,2007,50938.9,yes
28879,2005,41890.39,yes
10092,2004,34052.08,yes
10660,1998,35307.92,yes
6671,2002,31695.2,yes
15803,2005,40227.33,yes
4980,2003,43917.45,yes
10811,2009,109906.01,no
9842,2004,67982.13,no
13230,2011,41578.68,yes
10984,2003,67504.73,no
10529,2004,69547.81,no
16910,2002,25314.75,yes
25396,2006,67606.49,no
16839,2001,107345.32,yes
19725,2005,34927.35,yes
7985,2000,96531.08,yes
5657,1999,45120.98,yes
8620,2009,88881.87,no
10757,1998,48994.7,yes
9305,2005,70709.22,yes
15354,1998,58219.51,yes
20599,2000,23668.79,yes
9158,2012,35561.17,yes
16609,2001,40363.11,no
15958,2005,72452.0,no
17845,2004,35037.8,yes
13914,2010,85300.42,no
12522,2007,71149.77,no
8648,2002,95239.51,yes
8121,2008,61215.8,yes
9391,1998,19218.55,yes
8519,2011,66091.55,yes
8266,2008,112641.34,no
20231,2012,95541.23,no
14821,2003,98568.01,no
10109,2009,106052.39,yes
21013,2011,109610.39,no
21124,2008,80984.73,no
8208,2003,80582.02,yes
12236,2008,55590.65,yes
7483,2002,70193.91,yes
24501,2005,87003.04,no
7174,2008,107491.17,yes
10999,2010,77343.61,no
25891,2000,66778.15,no
9443,2005,53076.24,yes
13408,2004,76087.48,yes
16638,2001,67870.19,no
11745,2001,53956.34,yes
13743,2000,73962.99,no
9120,2012,79281.48,no
23907,2005,38765.45,yes
8876,2013,57832.84,no
12299,1998,48082.53,no
21228,2002,54844.78,yes
11290,2006,106526.04,yes
7988,1999,29561.02,yes
6399,1999,72051.98,no
7707,2002,66043.77,no
11017,1998,81316.02,yes
7899,2015,101104.96,yes
12244,2011,80513.54,no
16530,2007,46702.28,yes
17530,1999,90589.03,no
16952,1998,61799.1,no
25769,2004,101916.7,yes
21293,2001,82097.82,no
15519,1999,64528.31,no
7785,2007,98485.14,yes
10513,2003,66008.2,no
16251,2008,61722.12,no
18382,2001,34298.66,yes
14924,2012,98856.7,no
5818,2004,83667.22,no
14116,2013,97263.91,yes
11330,2012,88281.54,no
12664,2013,34524.98,yes
19257,1999,104827.16,no
5377,2013,48726.58,no
13920,2011,54424.16,yes
9604,2003,85295.12,yes
14255,2005,51606.0,yes
9172,1998,34593.37,yes
22129,2004,71759.8,no
9972,1999,52546.09,yes
7039,2010,51090.19,yes
15514,2010,54236.98,no
7897,1999,64528.13,yes
16998,2013,93928.95,no
15321,2017,53518.08,yes
10193,2008,87563.28,yes
20977,2011,89629.5,no
11923,2003,32668.29,yes
4456,2001,76761.77,no
9371,2002,35058.71,yes
7718,1999,65385.97,no
12337,2005,49519.35,yes
15582,2007,75797.77,no
9783,2004,29170.59,yes
5516,2005,33382.6,yes
10746,2000,26377.36,yes
6749,1998,37468.84,yes
10966,2000,24665.45,yes
20752,1999,42444.55,yes
6314,1998,50872.23,yes
12124,1998,24292.86,yes
13231,1999,19297.52,yes
10501,2004,63790.44,yes
17769,2004,70521.22,no
16160,1998,65478.23,no
18580,2005,91915.88,no
19286,2008,103990.56,yes
6247,2001,74740.98,no
13371,2001,98810.93,yes
13089,2002,47387.61,yes
30045,2005,81228.74,no
12097,2004,106076.06,no
21479,2006,83588.44,no
15575,2013,95199.66,no
5524,2000,42348.96,no
19620,2002,19916.43,yes
20698,2010,47806.25,no
10080,2009,57963.68,no
12536,2002,73547.63,yes
11660,1998,77671.45,no
7781,2007,79165.35,yes
17029,2010,92465.26,no
15187,1999,82416.48,no
15462,2008,45640.49,yes
7942,2008,58501.34,yes
10261,2000,90030.77,no
12744,2005,14508.39,yes
7596,2004,94208.8,yes
10474,1999,48715.6,no
10245,2012,32046.01,yes
9941,2002,49410.98,no
6883,2012,87069.05,no
9216,2001,85096.92,no
18708,2010,61753.82,no
11884,2005,93559.64,no
9578,2011,42410.36,yes
16019,2000,36581.64,yes
14067,2004,27474.36,yes
8364,2015,93514.83,no
9930,2010,107079.39,yes
7413,1999,61803.61,no
18509,2009,101748.11,no
12119,2006,74032.86,yes
14826,2000,99589.67,no
16757,1998,23017.53,yes
12047,2001,42619.3,yes
9904,2009,86919.84,yes
18648,1998,31505.15,yes
24982,2003,63596.69,no
14873,2002,72759.25,yes
24258,2003,99435.47,no
11211,2000,40425.88,no
13302,2003,24349.84,yes
12365,2006,101688.68,yes
12922,2006,36247.29,yes
10579,2010,60496.16,no
17833,2006,27668.57,yes
9576,2001,26789.44,yes
8540,1998,105173.64,yes
15240,2002,42571.83,yes
14504,2002,85966.75,no
11363,1999,89264.14,no
7208,1998,33833.66,yes
15449,2003,59863.94,yes
10721,2000,71509.64,yes
20219,2005,94078.78,no
13687,2006,99458.94,no
31750,2009,69070.78,no
21252,2005,103482.53,yes
17296,1998,92719.67,no
14089,2002,67054.25,yes
11229,2005,38055.29,yes
13424,2000,23733.08,yes
15407,2009,70682.81,no
19115,1999,88481.86,yes
13957,2001,73771.6,no
17002,2007,32474.89,yes
12383,2001,62882.66,yes
24262,2002,90766.35,no
10001,2002,61934.73,yes
22460,2003,52531.47,yes
10644,2005,77414.27,yes
14632,2006,76585.4,no
19146,2004,63635.52,no
7497,1998,69959.57,yes
16888,2001,104788.21,no
16432,2011,87919.11,no
7098,2001,28710.56,yes
7003,2005,111329.21,no
9263,2000,66962.03,no
13200,2001,67865.91,no
18537,2003,54159.34,yes
26595,1999,32290.74,yes
19644,2009,54337.79,yes
13420,2002,35602.53,yes
13083,2006,64654.71,yes
14202,2013,44184.29,yes
14404,2000,49690.72,no
19666,2001,56841.47,yes
12548,2011,55281.48,yes
12256,2007,38841.48,yes
30373,2001,34285.91,yes
14518,2004,93771.79,no
15608,2009,60766.54,no
10346,2000,66528.07,yes
12408,2013,67046.86,yes
20417,2004,103340.78,yes
12499,2010,46975.59,yes
11819,2013,103042.74,yes
16344,2007,52331.31,no
13793,2001,83215.92,yes
19083,1999,41534.81,yes
10569,2003,79326.41,yes
11658,2002,112293.85,no
12105,2010,95322.47,no
12286,1998,33958.75,yes
13294,1998,58010.29,yes
10989,1998,52000.53,no
5365,2001,51608.72,yes
7087,2002,71949.13,no
8991,1999,60133.51,no
13024,1998,36599.76,yes
11989,2004,64303.85,no
14740,2000,99064.05,no
20309,1998,28587.24,yes
15942,2007,42096.4,no
9929,2012,72458.38,yes
29517,2005,90849.42,no
13297,2012,96619.46,yes
8662,1999,75324.63,no
11492,2002,31668.3,yes
9918,2002,29428.05,yes
24789,1998,31016.19,yes
14403,2010,27250.7,yes
10422,2007,98989.22,no
29706,2005,75491.16,no
18401,2001,47735.93,yes
10173,2008,91783.18,yes
18824,2003,64729.76,no
16559,2003,39433.15,yes
10818,2007,88235.0,no
21320,2003,37256.35,yes
9872,2001,78665.46,yes
7927,2008,30450.97,yes
11127,2001,25065.57,yes
10267,2009,29926.6,yes
8778,2002,83609.21,yes
8959,2009,63327.04,no
8029,2014,95705.34,no
21210,2007,91216.66,no
15227,2001,52214.47,yes
15039,2004,67848.61,no
16859,2000,47602.49,yes
6910,2007,42611.34,no
7795,2011,85374.41,no
14351,2011,93690.6,no
10772,2002,33481.35,yes
7755,1999,26803.39,yes
10718,1998,63427.5,yes
20226,1998,64368.36,no
24225,2003,60502.91,no
21412,2002,30572.94,yes
25152,2002,49972.88,yes
10528,2002,88048.72,no
15005,2003,59699.1,no
20927,1998,81785.58,no
13829,2008,83924.22,yes
12145,2008,34813.54,yes
14376,2005,99645.65,yes
9747,1999,72851.89,no
13627,2013,109525.03,no
13353,2006,55122.44,yes
11992,2000,83834.06,no
5356,2001,52849.41,yes
14704,2008,45340.26,yes
20123,1998,11308.25,yes
15969,2011,110569.02,yes
20633,2008,73065.98,no
17690,2006,74587.35,no
20137,2003,57776.0,yes
16838,2007,80862.65,no
20039,2004,72232.65,no
10616,2004,35179.06,yes
11653,2007,82406.98,yes
13591,1998,106635.34,yes
11458,2003,14730.99,yes
10641,2005,97025.36,yes
13431,2002,117039.9,yes
16645,2005,99266.15,no
16474,2001,51185.39,no
17039,2004,52021.04,yes
5517,2008,53654.36,no
7361,2002,63123.67,no
15434,1998,70215.24,no
24734,2004,28984.27,yes
12576,2002,48994.41,yes
11360,2009,65225.61,yes
7624,2012,90106.13,no
9827,2009,99019.19,yes
19445,2000,38410.92,yes
19362,2012,100254.46,yes
9021,2013,67341.64,no
12880,2009,26735.77,yes
12646,2002,73055.43,yes
10035,2000,76131.64,yes
8493,2012,109505.69,yes
18768,1998,3916.34,yes
9813,1999,66908.32,yes
15096,2006,62362.94,no
17182,2006,99549.79,no
22190,1998,74779.76,no
12509,2000,94090.53,no
4670,2014,101111.37,yes
22416,2004,93795.28,yes
15879,2009,80004.53,no
12022,2002,18192.36,yes
13001,2011,86940.14,no
17477,2003,98037.89,no
17947,2005,45315.24,yes
19878,2008,46953.03,yes
11065,2005,108863.98,no
9339,2010,88149.12,no
17962,2007,51684.99,no
20256,2007,67945.59,yes
9217,2004,89508.99,no
9700,1999,27652.5,yes
10417,2004,35678.59,yes
12091,1999,85086.25,no
15439,2004,82976.92,no
26347,2004,32786.31,yes
8470,1999,99112.35,no
13816,2001,31258.79,yes
31508,2003,27652.51,yes
29307,2000,54102.28,yes
14999,2011,76547.79,no
8150,1999,80937.02,no
17508,2011,89633.55,no
17194,2005,63573.79,no
16252,1999,54357.3,no
8622,2013,39402.11,yes
16420,2003,111470.66,no
17813,2006,24570.34,yes
8160,2008,97807.94,no
13538,1998,29148.44,yes
12464,2005,40757.63,yes
9995,1998,94489.67,yes
20872,2000,57515.62,no
18952,2003,40265.3,yes
12936,1999,60545.43,no
16568,2012,35226.02,yes
11413,2003,75044.18,no
8989,2003,29195.43,yes
16867,2011,70723.53,no
20191,2000,111003.46,no
13074,2008,107686.58,yes
22111,2000,45651.67,yes
11792,2003,79410.02,no
8141,2002,70756.25,yes
16666,2003,21166.29,yes
15002,2003,115397.46,no
10977,2002,103841.19,no
17415,2013,43585.19,yes
26527,2012,33573.59,yes
9448,1999,67476.52,yes
16926,1999,46226.05,yes
11904,2005,65096.21,no
17658,2007,73924.85,no
7844,2002,32981.44,yes
12060,2011,88658.52,no
11916,1998,35675.52,yes
21319,2002,105251.05,yes
7326,2006,70358.22,yes
19402,2007,32412.76,yes
20185,2000,63460.45,no
15243,2005,95225.06,no
19678,2013,84614.3,no
16437,2015,110415.11,yes
10686,1998,22995.5,yes
15586,2004,49547.73,yes
11362,2008,41189.28,yes
12696,2012,72444.18,no
10703,2002,88256.9,no
9677,2005,54724.96,yes
9569,2008,53070.3,yes
8171,2010,72531.36,no
18110,2016,85200.95,no
7253,1998,55882.95,no
9634,2003,75220.42,yes
13256,1999,11544.29,yes
